data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6985013,356,IND72495,72495,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India); TMC: Trinamool Congress Party,6,60,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,Siliguri Times,Subnational,"On Mar 6 2020, members of West Bengal Trinamool Primary Teachers Association organized a march at the Siliguri Primary Council office (Darjeeling district, West Bengal) against various issues including the appointment of headteachers, transfer list, Child Care Leave (CCL) rules etc. among others. [size=no report]",0,1583933245,IND
6984759,356,IND72565,72565,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); Women (India),6,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,Subnational,"On March 6 2020, Members of the Anganwadi Mulazam Union staged a protest in Bathinda (Punjab) over long pending demands including equal wages for women. [size=no report]",0,1583933244,IND
6985016,356,IND72510,72510,3/6/20,2020,1,Protests,Protest with intervention,Protesters (India),Women (India); CPI(M): Communist Party of India (Marxist); CITU: Centre of Indian Trade Unions; Labour Group (India),6,16,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,Siliguri Times,Subnational,"On Mar 6 2020, women activists of CPI (M) and Centre of Indian Trade Unions (CITU) as part of their nationwide agitation named 'Jhel Bharo' agitation staged a march in Siliguri town (Darjeeling district, West Bengal) in support of various demands including the withdrawal of the Citizenship (Amendment) Act, 2019 (CAA), NRC, and hike in salaries of the tea garden workers. The police intervened and detained them for some time before releasing them free. [size=no report]",0,1583933245,IND
6985016,356,IND72510,72510,3/6/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,Siliguri Times,Subnational,"On Mar 6 2020, women activists of CPI (M) and Centre of Indian Trade Unions (CITU) as part of their nationwide agitation named 'Jhel Bharo' agitation staged a march in Siliguri town (Darjeeling district, West Bengal) in support of various demands including the withdrawal of the Citizenship (Amendment) Act, 2019 (CAA), NRC, and hike in salaries of the tea garden workers. The police intervened and detained them for some time before releasing them free. [size=no report]",0,1583933245,IND
6984762,356,IND72568,72568,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Punjab,Fatehgarh Sahib,Fatehgarh Sahib,Fatehgarh Sahib,30.6276,76.3847,1,Chandigarh Tribune,Subnational,"On March 6 2020, Hundreds of anganwadi workers staged a protest in Fatehgarh Sahib (Punjab) over pending dues, demands and state governments for failing to create jobs. [size=no report]",0,1583933244,IND
6984769,356,IND72566,72566,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Punjab,Muktsar,Muktsar,Muktsar,30.4742,74.5166,1,Chandigarh Tribune,Subnational,"On March 6 2020, Members of the Anganwadi Employees' Union staged a protest in Muktsar (Punjab) over long pending demands including increasing honorarium and promotions. [size=no report]",0,1583933244,IND
6985029,356,IND72729,72729,3/6/20,2020,1,Strategic developments,Disrupted weapons use,Police Forces of India (2014-),,1,12,Southern Asia,India,Chhattisgarh,Kanker,Antagarh,Tadokee,19.9538,81.1479,2,South Asia Terrorism Portal,Other,"On 6 March 2020, Security Forces (SFs) recovered and defused up to four Improvised Explosive Devices (IEDs) planted by the cadres of Communist Party of India-Maoist (CPI-Maoist) from Tadokee village area (Kanker, Chhattisgarh).",0,1583933245,IND
6985029,356,IND72729,72729,3/6/20,2020,1,Strategic developments,Disrupted weapons use,CPI (Maoist): Communist Party of India (Maoist),,2,12,Southern Asia,India,Chhattisgarh,Kanker,Antagarh,Tadokee,19.9538,81.1479,2,South Asia Terrorism Portal,Other,"On 6 March 2020, Security Forces (SFs) recovered and defused up to four Improvised Explosive Devices (IEDs) planted by the cadres of Communist Party of India-Maoist (CPI-Maoist) from Tadokee village area (Kanker, Chhattisgarh).",0,1583933245,IND
6985030,356,IND72724,72724,3/6/20,2020,1,Strategic developments,Disrupted weapons use,Police Forces of India (2014-),,1,12,Southern Asia,India,Chhattisgarh,Kanker,Kanker,Kanker,20.2719,81.4917,2,South Asia Terrorism Portal,Other,"On 6 March 2020, Security Forces (SFs) recovered and defused up to four Improvised Explosive Devices (IEDs) planted by the cadres of Communist Party of India-Maoist (CPI-Maoist) from Patkalbeda village area of Kanker district (Chhattisgarh).",0,1583933245,IND
6985030,356,IND72724,72724,3/6/20,2020,1,Strategic developments,Disrupted weapons use,CPI (Maoist): Communist Party of India (Maoist),,2,12,Southern Asia,India,Chhattisgarh,Kanker,Kanker,Kanker,20.2719,81.4917,2,South Asia Terrorism Portal,Other,"On 6 March 2020, Security Forces (SFs) recovered and defused up to four Improvised Explosive Devices (IEDs) planted by the cadres of Communist Party of India-Maoist (CPI-Maoist) from Patkalbeda village area of Kanker district (Chhattisgarh).",0,1583933245,IND
6984776,356,IND72567,72567,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,Chandigarh Tribune,Subnational,"On March 6 2020, Anganwadi workers held a protest in Jalandhar (Punjab) demanding better wages and against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933244,IND
6984777,356,IND72599,72599,3/6/20,2020,1,Protests,Protest with intervention,Protesters (India),Labour Group (India),6,16,Southern Asia,India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,Subnational,"On March 6 2020, Hundreds of anganwadi workers staged a protest and were rounded up by the police in Ludhiana (Punjab), over pending dues and demands. Protesters were later released. [size=hundreds]",0,1583933244,IND
6984777,356,IND72599,72599,3/6/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,Subnational,"On March 6 2020, Hundreds of anganwadi workers staged a protest and were rounded up by the police in Ludhiana (Punjab), over pending dues and demands. Protesters were later released. [size=hundreds]",0,1583933244,IND
6984780,356,IND72764,72764,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Ladakh,Leh,Leh,Leh,34.165,77.584,3,Daily Excelsior,National,"On 6 March 2020, power development department employees protested across newly created Union Territory of Ladakh to demand review of the decision by the Government on privatization of the Power sector. [size=no report]",0,1583933244,IND
6985037,356,IND72440,72440,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),AAP: Aam Aadmi Party,6,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Telegraph (India),National,"On Mar 6 2020, members of the Assam unit of the Aam Aadmi Party (AAP) staged a demonstration protest in Guwahati city (Kamrup Metropolitan district, Assam) demanding the immediate scrapping of the Citizenship (Amendment) Act, 2019 (CAA) and unconditional release of KMSS leader Akhil Gogoi. They also submitted a memorandum to the Speaker of the Assam Assembly for taking a resolution on not implementing the CAA in the state. [size=no report]",0,1583933245,IND
6985038,356,IND72485,72485,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India); Labour Group (India),6,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Dibrugarh,27.4727,94.9121,2,Telegraph (India),National,"On Mar 6 2020, workers under the banner of All Assam Tea Tribes' Students' Association (ATTSA) staged demonstrations in many tea gardens near Dibrugarh town (Dibrugarh district, Assam) to protest against the tea management and government for failing to provide minimum wage and demanded a raise in their wage. [size=no report]",0,1583933245,IND
6985040,356,IND72456,72456,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On Mar 6 2020, several doctors held a rally in Kolkata city (Kolkata district, West Bengal) demanding the immediate release of Kafeel Khan, the doctor credited with saving scores of babies in a Uttar Pradesh hospital and is currently in jail for his speech on the Citizenship (Amendment) Act, 2019 (CAA). [size=several]",0,1583933245,IND
6985044,356,IND72515,72515,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Golaghat,Golaghat,Golaghat,26.5116,93.9595,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Golaghat district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985045,356,IND72512,72512,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Dibrugarh,27.4727,94.9121,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Dibrugarh district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985046,356,IND72513,72513,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Jorhat district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985049,356,IND72516,72516,3/6/20,2020,1,Protests,Protest with intervention,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,16,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Telegraph (India),National,"On Mar 6 2020, hundreds of women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee broke the police barricade at Guwahati Club rotary and blocked GNB Road in Guwahati city (Kamrup Metropolitan district, Assam) to demonstrate against the anti-people policies including minimum wage system of the BJP-led NDA government. The police, however, intervened and detained them for some time before releasing. [size=hundreds]",0,1583933245,IND
6985049,356,IND72516,72516,3/6/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Telegraph (India),National,"On Mar 6 2020, hundreds of women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee broke the police barricade at Guwahati Club rotary and blocked GNB Road in Guwahati city (Kamrup Metropolitan district, Assam) to demonstrate against the anti-people policies including minimum wage system of the BJP-led NDA government. The police, however, intervened and detained them for some time before releasing. [size=hundreds]",0,1583933245,IND
6985050,356,IND72517,72517,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Jorhat,Majuli,Majuli,26.95,94.1666,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Majuli district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985052,356,IND72484,72484,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India); Labour Group (India),6,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Sessa Kasa,27.4187,95.2502,1,Telegraph (India),National,"On Mar 6 2020, hundreds of workers under the banner of All Assam Tea Tribes' Students' Association (ATTSA) staged a demonstration in Sessa tea estate (Dibrugarh district, Assam) to protest against the tea management and government for failing to provide minimum wage and demanded a raise in their wage. [size=hundreds]",0,1583933245,IND
6985053,356,IND72520,72520,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Nalbari,Nalbari,Nalbari,26.4448,91.4408,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Nalbari district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985054,356,IND72521,72521,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Bongaigaon,Bongaigaon,Bongaigaon,26.5014,90.5366,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Bongaigaon district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985055,356,IND72483,72483,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India); Labour Group (India),6,60,Southern Asia,India,Assam,Dibrugarh,Lahoal,Bokpara T.E.,27.4414,94.9446,1,Telegraph (India),National,"On Mar 6 2020, hundreds of workers under the banner of All Assam Tea Tribes' Students' Association (ATTSA) staged a demonstration in Bokpara tea estate (Dibrugarh district, Assam) to protest against the tea management and government for failing to provide minimum wage and demanded a raise in their wage. [size=hundreds]",0,1583933245,IND
6985056,356,IND72514,72514,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Sivasagar,Sivasagar,Sivasagar,26.9828,94.6421,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Sivasagar district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985057,356,IND72478,72478,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,West Bengal,Bankura,Bankura,Bankura,23.2324,87.0716,1,Telegraph (India),National,"On Mar 6 2020, students staged a protest demonstration near a closed railway ticket counter in Bankura town (Bankura district, West Bengal) against the shutting down of the counter by the Easter Railway authorities. [size=no report]",0,1583933245,IND
6996065,356,IND72982,72982,3/6/20,2020,1,Riots,Mob violence,Rioters (India),Hindu Group (India),5,57,Southern Asia,India,Kerala,Alappuzha,Cherthala,Ezhupunna,9.8234,76.3111,1,New Indian Express,Subnational,"On 6 March 2020, a Dalit boy was attacked by a group of people in Ezhupunna village (Alapuzha, AP) for attempting to take a bath in a temple pond. [size=no report]",0,1584473891,IND
6996065,356,IND72982,72982,3/6/20,2020,1,Riots,Mob violence,Civilians (India),Dalit Caste Group (India),7,57,Southern Asia,India,Kerala,Alappuzha,Cherthala,Ezhupunna,9.8234,76.3111,1,New Indian Express,Subnational,"On 6 March 2020, a Dalit boy was attacked by a group of people in Ezhupunna village (Alapuzha, AP) for attempting to take a bath in a temple pond. [size=no report]",0,1584473891,IND
6985058,356,IND72518,72518,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Goalpara,Goalpara,Goalpara,26.1643,90.6247,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Goalpara district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985060,356,IND72519,72519,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Labour Group (India); CITU: Centre of Indian Trade Unions,6,60,Southern Asia,India,Assam,Barpeta,Barpeta,Barpeta,26.3304,91.004,2,Telegraph (India),National,"On Mar 6 2020, women workers led by the leaders of Centre of Indian Trade Union (CITU) working women's co-ordination committee staged demonstration on the highway at Barpeta district (Assam) demanding equal wage for equal work, safety of the women in public places also repeal of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985067,356,IND72675,72675,3/6/20,2020,1,Riots,Mob violence,Rioters (India),DMK: Dravida Munnetra Kazhagam,5,57,Southern Asia,India,Tamil Nadu,Erode,Gobichettipalayam,Gobichettipalayam,11.455,77.4422,1,The Hindu,National,"On 6 March 2020, DMK cadre attacked an AIADMK candidate in a village in Gobichettipalayam municipality (Erode, TN) during the panchayat union elections. [size=no report]",0,1583933245,IND
6985067,356,IND72675,72675,3/6/20,2020,1,Riots,Mob violence,Civilians (India),AIADMK: All India Anna Dravida Munnetra Kazhagam,7,57,Southern Asia,India,Tamil Nadu,Erode,Gobichettipalayam,Gobichettipalayam,11.455,77.4422,1,The Hindu,National,"On 6 March 2020, DMK cadre attacked an AIADMK candidate in a village in Gobichettipalayam municipality (Erode, TN) during the panchayat union elections. [size=no report]",0,1583933245,IND
6985088,356,IND72678,72678,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Government of India (2014-),6,60,Southern Asia,India,Tamil Nadu,Thoothukudi,Thoothukudi,Thoothukudi,8.7673,78.1342,1,The Hindu,National,"On 6 March 2020, residents and an MLA protested in Thoothukudi city (Thoothukudi, TN) demanding the daily supply of drinking water. [size=no report]",0,1583933245,IND
6985096,356,IND72726,72726,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India),6,60,Southern Asia,India,Maharashtra,Mumbai City,Mumbai City,Nagpada,18.9677,72.831,1,Times of India,National,"On 6 March 2020, women protesting against the Citizenship (Amendment) Act, 2019 (CAA) blocked a road in Nagpada area (Mumbai City, Maharashtra) and demanded the suspension of the senior inspector of Nagpada police station over clashes with protesters. [size=no report]",0,1583933245,IND
6985110,356,IND72603,72603,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Uttarakhand,Udham Singh Nagar,Rudrapur,Rudrapur,28.9874,79.4028,2,Times of India,National,"On March 6 2020, locals staged a protest in Pantnagar industrial area of Udham Singh Nagar district near Rudrapur (Uttarakhand) demanding that 6 Taiwanese tourists leave a nearby hotel because of fear of corona virus. [size=no report]",0,1583933245,IND
6996125,356,IND72904,72904,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); Government of India (2014-),6,60,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,Republic World,National,"On 6 March 2020, women MLAs from different parties marched to the well of the Bihar Assembly in Patna city (Patna, Bihar) to demand their reservation in Parliament and the state legislature. [size=no report]",0,1584473891,IND
6985130,356,IND72725,72725,3/6/20,2020,1,Riots,Violent demonstration,Rioters (India),Women (India),5,15,Southern Asia,India,Maharashtra,Mumbai City,Mumbai City,Nagpada,18.9677,72.831,1,Times of India,National,"On 6 March 2020, women demonstrating against the Citizenship (Amendment) Act, 2019 (CAA) and police clashed in Nagpada locality (Mumbai City, Maharashtra), as police tried to remove polythene sheets, used by the women. A few women were hospitalized with minor injuries. [size=at least few]",0,1583933245,IND
6985130,356,IND72725,72725,3/6/20,2020,1,Riots,Violent demonstration,Police Forces of India (2014-),,1,15,Southern Asia,India,Maharashtra,Mumbai City,Mumbai City,Nagpada,18.9677,72.831,1,Times of India,National,"On 6 March 2020, women demonstrating against the Citizenship (Amendment) Act, 2019 (CAA) and police clashed in Nagpada locality (Mumbai City, Maharashtra), as police tried to remove polythene sheets, used by the women. A few women were hospitalized with minor injuries. [size=at least few]",0,1583933245,IND
6985132,356,IND72727,72727,3/6/20,2020,1,Riots,Mob violence,Rioters (India),VIP: Vikassheel Insaan Party,5,57,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,Times of India,National,"On 6 March 2020, Vikassheel Insaan Party members held a motorcycle rally in Patna town (Patna, Bihar) and beat up street vendors for not removing their wooden carts to ensure the smooth flow of traffic. [size=no report]",0,1583933245,IND
6985132,356,IND72727,72727,3/6/20,2020,1,Riots,Mob violence,Civilians (India),Labour Group (India),7,57,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,Times of India,National,"On 6 March 2020, Vikassheel Insaan Party members held a motorcycle rally in Patna town (Patna, Bihar) and beat up street vendors for not removing their wooden carts to ensure the smooth flow of traffic. [size=no report]",0,1583933245,IND
6985135,356,IND72509,72509,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Women (India); CPI(M): Communist Party of India (Marxist); CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Tripura Infoway,Subnational,"On Mar 6 2020, hundreds of women activists of CPI (M) and Centre of Indian Trade Unions (CITU) as part of their nationwide agitation organized a massive civil disobedience movement (Jail Bharo Andolan) in Agartala (West Tripura district, Tripura) in support of their charter of demands including equal pay. [size=hundreds]",0,1583933245,IND
6984893,356,IND72765,72765,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Ladakh,Leh,Leh,Leh,34.165,77.584,1,Greater Jammu,National,"On 6 March 2020, power development department employees protested at Leh city (J&K) to demand review of the decision by the Government on privatization of the Power sector. [size=no report]",0,1583933244,IND
6984894,356,IND72677,72677,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Hans India,Subnational,"On 6 March 2020, CITU members held a dharna in front of ESI dispensary in R C Puram, a suburb of Hyderabad city (Hyderabad, TS) as part of a state wide protest demanding the provision of medicines in ESI dispensaries and the appointment of all doctors. [size=no report]",0,1583933244,IND
6984896,356,IND72676,72676,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,3,Hans India,Subnational,"On 6 March 2020, CITU members held protesters across the state of Telangana demanding the provision of medicines in ESI dispensaries and the appointment of all doctors. [size=no report]",0,1583933244,IND
6996167,356,IND72980,72980,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,60,Southern Asia,India,Tamil Nadu,Chennai,Chennai,Chennai,13.0878,80.2784,1,The Hindu,National,"On 6 March 2020, around 200 lawyers, staged a protest in Chennai city (Chennai, TN) against the Citizenship (Amendment) Act, 2019 (CAA). [size=around 200]",0,1584473891,IND
6996182,356,IND72983,72983,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Kerala,Kozhikode,Kozhikode,Koodathayi,11.3997,75.9547,1,The Hindu,National,"On 6 March 2020, people held a protest in Koodathayi village (Kozhikode, KL) against the Motor Vehicle Department and their failure in taking action against speed limit violations. [size=no report]",0,1584473891,IND
6984919,356,IND72728,72728,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party; Government of India (2014-),6,60,Southern Asia,India,Jharkhand,Ranchi,Ranchi,Ranchi,23.3432,85.3094,1,Hindustan Times,National,"On 6 March 2020, Bharatiya Janata Party (BJP) legislators held a protest outside the Assembly House in Ranchi city (Ranchi, Jharkhand), demanding the government to remove the sixth civil services examination conducted by the Jharkhand Public Service Commission (JPSC). [size=no report]",0,1583933244,IND
6984927,356,IND72766,72766,3/6/20,2020,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (India),,3,13,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Indian Express,National,"On 6 March 2020, unidentified militants lobbed a grenade at security personnel (assumed police) deployed near the Maharaja Gunj police station in Srinagar city (J&K) in which one civilian was killed and another civilian was injured.",1,1583933244,IND
6984927,356,IND72766,72766,3/6/20,2020,1,Explosions/Remote violence,Grenade,Police Forces of India (2014-),Civilians (India),1,13,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Indian Express,National,"On 6 March 2020, unidentified militants lobbed a grenade at security personnel (assumed police) deployed near the Maharaja Gunj police station in Srinagar city (J&K) in which one civilian was killed and another civilian was injured.",1,1583933244,IND
6984930,356,IND72767,72767,3/6/20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,37,Southern Asia,India,Jammu and Kashmir,Pulwama,Tral,Tral,33.9271,75.1159,1,Indian Express,National,"On 6 March 2020, unidentified militants shot dead a civilian at Tral town (Pulwama district, J&K).",1,1583933244,IND
6984930,356,IND72767,72767,3/6/20,2020,1,Violence against civilians,Attack,Civilians (India),,7,37,Southern Asia,India,Jammu and Kashmir,Pulwama,Tral,Tral,33.9271,75.1159,1,Indian Express,National,"On 6 March 2020, unidentified militants shot dead a civilian at Tral town (Pulwama district, J&K).",1,1583933244,IND
6984680,356,IND72490,72490,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Manipur,Senapati,Senapati,Senapati,25.2676,94.0204,1,Sangai Express,Subnational,"On Mar 6 2020, members of Senapati District Teachers' Association (SDTA) in collaboration with Council of Teachers' Association (COTA) staged a relay hunger strike at Old DC Office in Senapati town (Senapati district, Manipur) demanding rectification of ROP-2019 and implementation of 7th Central pay. [size=no report]",0,1583933244,IND
6984681,356,IND72491,72491,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Manipur,Jiribam,Jiribam,Jiribam,24.8075,93.1139,2,Sangai Express,Subnational,"On Mar 6 2020, members of Senapati District Teachers' Association (SDTA) in collaboration with Council of Teachers' Association (COTA) staged a relay hunger strike in Jiribam district (Manipur) demanding rectification of ROP-2019 and implementation of 7th Central pay. [size=no report]",0,1583933244,IND
6984682,356,IND72492,72492,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Manipur,Ukhrul,Ukhrul,Ukhrul,25.1195,94.3641,2,Sangai Express,Subnational,"On Mar 6 2020, members of Senapati District Teachers' Association (SDTA) in collaboration with Council of Teachers' Association (COTA) staged a relay hunger strike in Ukhrul district (Manipur) demanding rectification of ROP-2019 and implementation of 7th Central pay. [size=no report]",0,1583933244,IND
6984683,356,IND72493,72493,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Manipur,Tamenglong,Tamenglong,Tamenglong,25.0164,93.4854,2,Sangai Express,Subnational,"On Mar 6 2020, members of Senapati District Teachers' Association (SDTA) in collaboration with Council of Teachers' Association (COTA) staged a relay hunger strike in Tamenglong district (Manipur) demanding rectification of ROP-2019 and implementation of 7th Central pay. [size=no report]",0,1583933244,IND
6984684,356,IND72494,72494,3/6/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Manipur,Chandel,Chandel,Chandel,24.3262,94.0006,2,Sangai Express,Subnational,"On Mar 6 2020, members of Senapati District Teachers' Association (SDTA) in collaboration with Council of Teachers' Association (COTA) staged a relay hunger strike in Chandel district (Manipur) demanding rectification of ROP-2019 and implementation of 7th Central pay. [size=no report]",0,1583933244,IND
